Name,Ethnicon,Characterization,Note,Work,Sub_Work,Book,Casaubon_Reference,Kaibel_Reference,Note_Reference,Is_Range
Simaristus,,,,Συνώνυμα,δʹ,11,11.496c,11.94,,
Simias,Rhodius,,,,,7,7.327e,7.133,,
Simias,Rhodius,,,,,11,11.472c,11.43@11.44,,
Simias,Rhodius,,,,,11,11.479c,11.57@11.58,,
Simias,Rhodius,,,,,15,15.677c,15.20,,
Simias,Rhodius,,,Γοργώ,,11,11.491c,11.80,,
Simonactides,,,,Ὀψαρτυτικά,,14,14.662c,14.81,,
Simonides,Amorgius,,,Ἴαμβοι,,3,3.106f,3.69,,
Simonides,Amorgius,,,Ἴαμβοι,,5,5.179d,5.7,,
Simonides,Amorgius,,,Ἴαμβοι,,7,7.299c,7.54,,
Simonides,Amorgius,,,Ἴαμβοι,,11,11.460b,11.1@11.2,,
Simonides,Amorgius,,,Ἴαμβοι,,11,11.480d,11.60@11.61,,
Simonides,Amorgius,,,Ἴαμβοι,,14,14.620c,14.12,,
Simonides,Amorgius,,,Ἴαμβοι,,14,14.658c,14.76,,
Simonides,Amorgius,,,Ἴαμβοι,,14,14.659e,14.78,,
Simonides,Amorgius,,,Ἴαμβοι,,14,14.659f,14.78,,
Simonides,Amorgius,,,ἰάμβων,βʹ,2,2.57d,2.49@2.50,,
Simonides,Ceus,,,,,10,10.456d,10.84,,
Simonides,Ceus,,"facete dictis et responsis excellebat",,,8,8.352c,8.45@8.46,,
Simonides,Ceus,,"facete dictis et responsis excellebat",,,14,14.656c,14.73,,
Simonides,Ceus,,"facete dictis et responsis excellebat",,,14,14.656d,14.73,,
Simonides,Ceus,,,"eius carmen epinicium in Leophronem, Olympiae victorem",,1,1.3c,1.4,,
Simonides,Ceus,,"eius dicta aut versus citantur",,,3,3.99b,3.54@3.55,,
Simonides,Ceus,,"eius dicta aut versus citantur",,,3,3.121e,3.93@3.94,,
Simonides,Ceus,,"eius dicta aut versus citantur",,,4,4.144e,4.24@4.25,,
Simonides,Ceus,,"eius dicta aut versus citantur",,,4,4.172e,4.72,,
Simonides,Ceus,,"eius dicta aut versus citantur",,,5,5.181b,5.10,,
Simonides,Ceus,,"eius dicta aut versus citantur",,,5,5.210b,5.45,,
Simonides,Ceus,,"eius dicta aut versus citantur",,,7,7.318f,7.107,,
Simonides,Ceus,,"eius dicta aut versus citantur",,,9,9.374d,9.16@9.17,,
Simonides,Ceus,,"eius dicta aut versus citantur",,,9,9.396e,9.54,,
Simonides,Ceus,,"eius dicta aut versus citantur",,,10,10.424c,10.23,,
Simonides,Ceus,,"eius dicta aut versus citantur",,,10,10.447a,10.66@10.67,,
Simonides,Ceus,,"eius dicta aut versus citantur",,,11,11.490e,11.79@11.80,,
Simonides,Ceus,,"eius dicta aut versus citantur",,,11,11.490f,11.80,,
Simonides,Ceus,,"eius dicta aut versus citantur",,,11,11.498e,11.99,,
Simonides,Ceus,,"eius dicta aut versus citantur",,,12,12.512c,12.5,,
Simonides,Ceus,,"eius dicta aut versus citantur",,,12,12.512d,12.5,,
Simonides,Ceus,,"eius dicta aut versus citantur",,,13,13.604b,13.81,,
Simonides,Ceus,,"Ceus poeta (Simonides?)",,,1,1.32c,1.58@1.59,,
Simonides,Ceus,,,Ἐπιγράμματα,,3,3.125c,3.99,,
Simonides,Ceus,,,Ἐπιγράμματα,,10,10.456c,10.84,,
Simonides,Ceus,,,Ἐπιγράμματα,,13,13.573d,13.32,,
Simonides,Ceus,,,Ἐπιγράμματα,,15,15.680d,15.26,,
Simus,,"Magnes, poeta hilarodus",,,,14,14.620d,14.12@14.13,,
Simus,,"Magnes, poeta hilarodus",,Ὀψαρτυσία,,4,4.164c,4.57,,
Simus,,"Magnes, poeta hilarodus",,Ὀψαρτυσία,,4,4.164d,4.57@4.58,,
Socrates,,,,,,11,11.784d,11.29@11.30,,
Socrates,,,,"ἐν τοῖς ποιήμασι",,14,14.628f,14.25,,
Socrates,,,,"περὶ Ὅρων καὶ τόπων καὶ πυρὸς καὶ λίθων",,9,9.388a,9.39,,
Socrates,Cous,,,"Ἐπικλήσεις (θεῶν)",ςʹ,3,3.111b,3.76,,
Socrates,Rhodius,,,"ἐν τρίτω ἐμφυλίου πολέμου",,4,4.147e,4.28@4.29,,
Socrates,Rhodius,,,"ἐν τρίτω ἐμφυλίου πολέμου",,4,4.147f,4.29,,
Socratem,,"Sophronisci filium aiunt nonnulli auctorem fuisse dialogorum, quos pro suis edidit Aeschines",,,,13,13.611d,13.93,,
Solon,,,,,,13,13.602e,13.79,,
Solon,,,,,,14,14.632d,14.32,,
Solon,,,,Ἴαμβοι,,14,14.615f,14.5,,
Sopater,Paphius,,,,,3,3.86a,3.31,,
Sopater,Paphius,,,,,3,3.119a,3.88,,
Sopater,Paphius,,,,,6,6.229e,6.16,,
Sopater,Paphius,,,,,8,8.341e,8.26@8.27,,
Sopater,Paphius,,,Βακχίς,,4,4.158d,4.47@4.48,,
Sopater,Paphius,,,Βακχίς,,4,4.176a,4.78,,
Sopater,Paphius,,,"Βακχίδος μνηστῆρες",,4,4.160a,4.50,,
Sopater,Paphius,,,"Βακχίδος μνηστῆρες",,4,4.160b,4.50@4.51,,
Sopater,Paphius,,,"Βακχίδος μνηστῆρες",,14,14.644c,14.51@14.52,,
Sopater,Paphius,,,"Βακζίδος γάμος",,14,14.656f,14.74,,
Sopater,Paphius,,,Γαλάται,,4,4.160e,4.51,,
Sopater,Paphius,,,Εὐβουλοθεόμβροτος,,3,3.86a,3.31,,
Sopater,Paphius,,,Ἱππόλυτος,,3,3.101a,3.58,,
Sopater,Paphius,,,Κνιδία,,3,3.109e,3.74,,
Sopater,Paphius,,,Μύσται,,4,4.183b,4.81,,
Sopater,Paphius,,,Μύσται,,4,4.183c,4.81,,
Sopater,Paphius,,,"Μυστακοῦ θητίον",,3,3.119d,3.89,,
Sopater,Paphius,,,"Μυστακοῦ θητίον",,4,4.175c,4.77,,
Sopater,Paphius,,,Νέκυια,,4,4.160c,4.51,,
Sopater,Paphius,,,Ὀρέστης,,6,6.230e,6.18,,
Sopater,Paphius,,,Πύλαι,,4,4.175b,4.76@4.77,,
Sopater,Paphius,,,Πύλαι,,4,4.175c,4.77,,
Sopater,Paphius,,,Πύλαι,,14,14.649a,14.60,,
Sopater,Paphius,,,Σίλφαι,,3,3.101b,3.58@3.59,,
Sopater,Paphius,,,Φακῆ,,4,4.158d,4.47@4.48,,
Sopater,Paphius,,,Φακῆ,,6,6.230e,6.18,,
Sopater,Paphius,,,Φακῆ,,15,15.702b,15.63,,
Sopater,Paphius,,,Φυσιολόγος,,3,3.101a,3.58,,
Sophilus,,comicus,,,,2,2.54f,2.44,,
Sophilus,,comicus,,,,4,4.158a,4.46@4.47,,
Sophilus,,comicus,,Ἀνδροκλῆς,,3,3.123e,3.96@3.97,"vide II.67f",
Sophilus,,comicus,,Ἀνδροκλῆς,,6,6.228b,6.12,"vide II.67f",
Sophilus,,comicus,,Ἐγχειρίδιον,,10,10.431a,10.37,,
Sophilus,,comicus,,Παρακαταθήκη,,14,14.640d,14.46,,
Sophilus,,comicus,,Συντρέχοντες,,3,3.125e,3.99,,
Sophilus,,comicus,,Φίλαρχος,,3,3.100a,3.56,,
Sophilus,,comicus,,Φίλαρχος,,3,3.125e,3.99,,
Sophocles,,"Attica apis",,,,13,13.598c,13.71,,
Sophocles,,"delectatus est cyclo epico et totas fabulas inde desumsit",,,,7,7.277e,7.5@7.6,,
Sophocles,,citatur,,,,1,1.23d,1.42,,
Sophocles,,citatur,,,,1,1.33c,1.59@1.60,,
Sophocles,,citatur,,,,2,2.39f,2.10,,
Sophocles,,citatur,,,,2,2.51d,2.36,,
Sophocles,,citatur,,,,2,2.67f,2.76@2.77,,
Sophocles,,citatur,,,,2,2.68a,2.77,,
Sophocles,,citatur,,,,7,7.277b,7.5,,
Sophocles,,citatur,,,,9,9.409e,9.77,,
Sophocles,,citatur,,,,10,10.433e,10.43,,
Sophocles,,citatur,,,,11,11.783f,11.26,,
Sophocles,,citatur,,,,13,13.564b,13.16,,
Sophocles,,citatur,,,,13,13.592a,13.61,,
Sophocles,,citatur,,,,13,13.592b,13.61@13.62,,
Sophocles,,citatur,,,,15,15.688a,15.36,,
Sophocles,,citatur,,,,15,15.690c,15.41,,
Sophocles,,"satyricum drama cuius nomen periit",,,,10,10.428a,10.31,,
Sophocles,,,,"Σοφοκλῆς Ἐπὶ ταιναρίοις",,9,9.375d,9.17,,
Sophocles,,,,Αἴας,,7,7.277c,7.5,,
Sophocles,,,,Αἰγεύς,,3,3.122f,3.95,,
Sophocles,,,,Αἰθίοπες,,3,3.122b,3.94,,
Sophocles,,,,Αἰθίοπες,,3,3.122c,3.94@3.95,,
Sophocles,,,,Ἄμυκος,,3,3.94e,3.47,,
Sophocles,,,,"Ἄμυκος σατυρικός",,9,9.400b,9.62,,
Sophocles,,,,"Ἀμφιάραος σατυρικός",,10,10.454f,10.80@10.81,,
Sophocles,,,,Ἀνδρομέδα,,11,11.482e,11.64@11.65,,
Sophocles,,,,Ἀντηνορίδαι,,9,9.373d,9.15,,
Sophocles,,,,Ἀντιγόνη,,7,7.280b,7.11@7.12,,
Sophocles,,,,Ἀντιγόνη,,12,12.547c,12.68,,
Sophocles,,,,"tacito fabulae titulo",,8,8.344a,8.31@8.32,,
Sophocles,,,,"Ἀχαιῶν σύνδειπνον",,1,1.17d,1.30,"conf. Σύνδειπνοι",
Sophocles,,,,"Ἀχιλλέως ἐρασταί",,9,9.401c,9.64,,
Sophocles,,,,"Ἑλένης γάμος",,3,3.76c,3.9@3.10,,
Sophocles,,,,"Ἑλένης γάμος",,3,3.76d,3.10,,
Sophocles,,,,Ἐπίγονοι,,13,13.584d,13.47,,
Sophocles,,,,Ἔρις,,14,14.646d,14.55,,
Sophocles,,,,Ἠλέκτρα,,3,3.122c,3.94@3.95,,
Sophocles,,,,Ἠλέκτρα,,13,13.579a,13.42,,
Sophocles,,,,Θαμύρας,,4,4.175f,4.78,,
Sophocles,,,,Θαμύρας,,4,4.183e,4.81@4.82,,
Sophocles,,,,Θαμύρας,,14,14.637a,14.40,,
Sophocles,,,,Θάμυρις,,1,1.20f,1.37,,
Sophocles,,,,Ἵναχος,,15,15.668b,15.6,,
Sophocles,,,,Ἰφιγένεια,,12,12.513d,12.7,,
Sophocles,,,,Ἰχυευταί,,2,2.62f,2.62,,
Sophocles,,,,Καμίκιοι,,3,3.86d,3.32,,
Sophocles,,,,Καμίκιοι,,9,9.388f,9.41,,
Sophocles,,,,Κηδαλίων,,4,4.164a,4.56@4.57,,
Sophocles,,,,Κολχίδες,,2,2.70a,2.81@2.82,,
Sophocles,,,,Κολχίδες,,13,13.602e,13.79,,
Sophocles,,,,Κρίσις,,15,15.687c,15.35,,
Sophocles,,,,Λαρισσαῖοι,,11,11.466b,11.15,,
Sophocles,,,,Μυρμιδόνες,,13,13.602e,13.79,,
Sophocles,,,,Μυσοί,,4,4.183e,4.81@4.82,,
Sophocles,,,,Μυσοί,,14,14.635c,14.36@14.37,,
Sophocles,,,,Ναυσικάα,,1,1.20f,1.37,,
Sophocles,,,,Νιόβη,,4,4.176f,4.79,,
Sophocles,,,,Νιόβη,,13,13.601b,13.75@13.76,,
Sophocles,,,,"Οἰδίπους τύραννος",,7,7.276a,7.1@7.2,,
Sophocles,,,,"Οἰδίπους τύραννος",,10,10.453e,10.79,,
Sophocles,,,,"Οἰδίπους τύραννος",,10,10.420f,10.17,,
Sophocles,,,,Οἰνόμαος,,9,9.410c,9.79,,
Sophocles,,,,Πανδώρα,,11,11.476c,11.51,,
Sophocles,,,,Ποιμένες,,7,7.319b,7.109@7.110,,
Sophocles,,,,Ποιμένες,,13,13.587a,13.51,,
Sophocles,,,,Σαλμωνεύς,,11,11.487d,11.75,,
Sophocles,,,,"Σκύθαι Σύνδειπνοι",,15,15.678f,15.23,,
Sophocles,,,,"Σκύθαι Σύνδειπνοι",,15,15.685f,15.33,,
Sophocles,,,,Σύνδειπνον,,1,1.17d,1.30,,
Sophocles,,,,Σύνδειπνον,,8,8.365b,8.68,,
Sophocles,,,,Τραχινίαι,,2,2.66a,2.72,,
Sophocles,,,,Τραχινίαι,,2,2.66b,2.72,,
Sophocles,,,,Τριπτόλεμος,,2,2.67c,2.75@2.76,,
Sophocles,,,,Τριπτόλεμος,,3,3.110e,3.75,,
Sophocles,,,,Τριπτόλεμος,,10,10.447b,10.67,,
Sophocles,,,,Τυμπανισταί,,4,4.176f,4.79,,
Sophocles,,,,Τυρώ,,3,3.99f,3.56,,
Sophocles,,,,Τυρώ,,11,11.475a,11.49,,
Sophocles,,,,Ὕβρις,,14,14.657a,14.74,,
Sophocles,,,,Φαίακες,,2,2.67f,2.76@2.77,,
Sophocles,,,,Φινεύς,,3,3.119c,3.89,,
Sophocles,,,,Φοίνιξ,,2,2.70a,2.81@2.82,,
Sophron,,,,,,2,2.44b,2.20@2.21,,
Sophron,,,,,,2,2.48c,2.30@2.31,,
Sophron,,,,,,3,3.86a,3.31,,
Sophron,,,,,,3,3.89a,3.36@3.37,,
Sophron,,,,,,3,3.91b,3.41,,
Sophron,,,,,,7,7.312c,7.90,,
Sophron,,,,,,9,9.376b,9.18,,
Sophron,,,,,,11,11.479b,11.57,,
Sophron,,,,Μῖμοι,,3,3.86d,3.32,,
Sophron,,,,Μῖμοι,,11,11.480b,11.59@11.60,,
Sophron,,,,Μῖμοι,,11,11.504b,11.111,,
Sophron,,,,Μῖμοι,,11,11.504c,11.111,,
Sophron,,,,Μῖμοι,,11,11.505c,11.112,,
Sophron,,,,"Μῖμοι ἀνδρεῖοι",,7,7.286d,7.26,,
Sophron,,,,"Μῖμοι ἀνδρεῖοι",,7,7.287c,7.28,,
Sophron,,,,"Μῖμοι ἀνδρεῖοι",,7,7.323a,7.121@7.122,,
Sophron,,,,"Μῖμοι ἀνδρεῖοι",,7,7.324e,7.125,,
Sophron,,,,"ὁ Ἀγροιώτης",,0,,,,"vide Ὠλιεύς"
Sophron,,,,"ὁ θυννοθήρας",,7,7.303c,7.66@7.67,,
Sophron,,,,"ὁ θυννοθήρας",,7,7.306d,7.75@7.76@7.77,,
Sophron,,,,Παιδικά,,7,7.324f,7.125,,
Sophron,,,,"Ὡλιεὺς τὸν ἀγροιώταν",,3,3.86a,3.31,,
Sophron,,,,"Ὡλιεὺς τὸν ἀγροιώταν",,7,7.288a,7.29@7.30,,
Sophron,,,,"Σώφρων ἐν τῷ Αγροιώτῃ",,7,7.309c,7.83,,
Sophron,,,,"Μῖμοι γυναικεῖοι",,3,3.87a,3.33,,
Sophron,,,,"Μῖμοι γυναικεῖοι",,3,3.106d,3.68,,
Sophron,,,,"Μῖμοι γυναικεῖοι",,6,6.229f,6.16,,
Sophron,,,,"Μῖμοι γυναικεῖοι",,7,7.306c,7.74@7.75,,
Sophron,,,,"Μῖμοι γυναικεῖοι",,7,7.324f,7.125,,
Sophron,,,,"Μῖμοι γυναικεῖοι",,9,9.380e,9.25,,
Sophron,,,,"Μῖμοι γυναικεῖοι",,9,9.409a,9.76,,
Sophron,,,,"Γυναῖκες αἳ τὰν θεὸν φαντὶ ἐνδεῖξαι",,11,11.480b,11.59@11.60,,
Sophron,,,,Νυμφοπόνος,,8,8.362c,8.63,,
Sophron,,,,Πενθερά,,3,3.110d,3.75,,
Sophron,,,"περὶ Σώφρονος scripsit Apollodonis",,,0,,,,
Sosibius,Laco,grammaticus,,,,3,3.78c,3.14,,
Sosibius,Laco,grammaticus,,,,3,3.81f,3.21@3.22,,
Sosibius,Laco,grammaticus,,,,14,14.621d,14.14@14.15,,
Sosibius,Laco,"ὁ λυτικός cognominatus",,,,11,11.493d,11.85,,
Sosibius,Laco,,,"περὶ Ἀλκμᾶνος",γʹ,3,3.115a,3.82,,
Sosibius,Laco,,,"περὶ Ἀλκμᾶνος",γʹ,14,14.646a,14.54,,
Sosibius,Laco,,,"περὶ Ἀλκμᾶνος",γʹ,14,14.648b,14.57@14.58,,
Sosibius,Laco,,,"περὶ θυσιῶν τῶν ἐν Λακεδαίμονι",,15,15.674a,15.15,,
Sosibius,Laco,,,"Σωσίβιος ἐν τοῖς περὶ θυσιῶν",,15,15.678b,15.22,,
Sosibius,Laco,,,Ὁμοιότητες,,15,15.690e,15.42,,
Sosibius,Laco,,,Ὁμοιότητες,,15,15.690f,15.42,,
Sosibius,Laco,,,"περὶ χρόνων",,14,14.635f,14.37,,
Sosibius,Laco,,,"περὶ βασιλείας πρὸς Κάσανδρον",,4,4.144e,4.24@4.25,,
Sosibius,Laco,,"in Sosibium carmen ἐπινίκιον elegiacum scripsit Callimachus",,,4,4.144e,4.24@4.25,,
Sosicrates,,comicus,,,,1,1.31e,1.57,,
Sosicrates,,comicus,,Φιλάδελφοι,,11,11.474a,11.47@11.48,,
Sosicrates,Phanagorita,,,Ἠοῖοι,,13,13.590b,13.57,,
Sosicrates,Rhodius,,,Κρητικά,,13,13.561e,13.12,,
Sosicrates,Rhodius,,,Κρητικά,,13,13.561f,13.12,,
Sosicrates,Rhodius,,,Κρητικά,αʹ,6,6.261e,6.79,,
Sosicrates,Rhodius,,,Κρητικά,βʹ,6,6.263f,6.84,,
Sosicrates,Rhodius,,,"Φιλοσόφων διαδοχή",γʹ,4,4.163f,4.56,,
Sosicrates,Rhodius,,,"Σωσικράτης ἐν ταῖς Διαδοχαῖς",,10,10.422c,10.19,,
"Sosipater (Sopater?)",,,,Καταψευδόμενος,,9,9.377f,9.22,,
Sosiphanes,,poeta,,,,10,10.453a,10.78,,
Sosippus,,comicus,,"Δίφιλος ἢ Σώσιππος ἐν Ἀπολιπούσῃ",,4,4.133f,4.11,,
Sositheus,,tragicus,,"Δάφνις ἢ Λιτυέρσας",,10,10.415b,10.7@10.8,,
Sostratus,,,,"περὶ ζῴων",,7,7.312e,7.90@7.91,,
Sostratus,,,,"περὶ ζῴων",αʹ,7,7.303b,7.65@7.66,,
Sotades,,comicus,,Ἐγκλειόμεναι,,7,7.293a,7.40@7.41,,
Sotades,,comicus,,Παραλυτρούμενος,,9,9.368a,9.5,,
Sotades,Maronita,,,,,7,7.293a,7.40@7.41,,
Sotades,Maronita,,,,,14,14.620e,14.13,,"range start"
Sotades,Maronita,,,,,14,14.620f,14.13,,range
Sotades,Maronita,,,,,14,14.621a,14.13,,range
Sotades,Maronita,,,,,14,14.621b,14.13@14.14,,"range end"
Sotades,Maronita,,"de hoc librum conscripsit Carystius Pergamenus; item Apollonius, Sotadis filius",,,14,14.620f,14.13,,
Sotion,Alexandrinus,,,,,8,8.343c,8.30,,
Sotion,Alexandrinus,,,,,11,11.505c,11.112,,
Sotion,Alexandrinus,,,Διαδοχαί,,4,4.162e,4.54@4.55,,
Sotion,Alexandrinus,,,"περὶ τῶν Τίμωνος σίλλων",,8,8.336d,8.14@8.15,,
Speusippus,,,,Ἐπιστολαί,,11,11.506e,11.115,,
Speusippus,,,,Ὅμοῖα,βʹ,2,2.61c,2.57@2.58@2.59,,
Speusippus,,,,Ὅμοῖα,βʹ,2,2.68f,2.78@2.79,,
Speusippus,,,,Ὅμοῖα,βʹ,3,3.86c,3.32,,
Speusippus,,,,Ὅμοῖα,βʹ,3,3.86d,3.32,,
Speusippus,,,,Ὅμοῖα,βʹ,3,3.105b,3.64@3.65,,
Speusippus,,,,Ὅμοῖα,βʹ,7,7.300e,7.57@7.58,,
Speusippus,,,,Ὅμοῖα,βʹ,7,7.301c,7.60@7.61,"coll. VII.327c",
Speusippus,,,,Ὅμοῖα,βʹ,7,7.303d,7.67,,
Speusippus,,,,Ὅμοῖα,βʹ,7,7.308d,7.80@7.81,,
Speusippus,,,,Ὅμοῖα,βʹ,7,7.313a,7.91@7.92,,
Speusippus,,,,Ὅμοῖα,βʹ,7,7.319b,7.109@7.110,,
Speusippus,,,,Ὅμοῖα,βʹ,7,7.323a,7.121@7.122,,
Speusippus,,,,Ὅμοῖα,βʹ,7,7.323f,7.123@7.124,,
Speusippus,,,,Ὅμοῖα,βʹ,7,7.327c,7.132@7.133,,
Speusippus,,,,Ὅμοῖα,βʹ,7,7.329f,7.139,,
Speusippus,,,,Ὅμοῖα,βʹ,9,9.369a,9.7@9.8,,
Speusippus,,,,Ὅμοῖα,βʹ,9,9.369b,9.8,,
Speusippus,,,,Ὅμοῖα,βʹ,9,9.387c,9.37@9.38,,
Speusippus,,,,Ὅμοῖα,βʹ,9,9.391d,9.45@9.46,,
Speusippus,,,,Ὅμοῖα,δʹ,4,4.133b,4.10,,
Speusippus,,,,"Συμποτικοὶ νόμοι",,1,1.3f,1.5,,
Sphaerus,,stoicus,"Chrysippi condiscipulus apud Cleanthem",,,8,8.355e,8.51@8.52,,
Sphaerus,,stoicus,"Chrysippi condiscipulus apud Cleanthem","Λακωνικῆς πολιτείας",γʹ,4,4.141b,4.19,,
Sphodrias,,cynicus,,"Τέχνη ἐρωτική",,4,4.162b,4.53@4.54,,
Staphylus,Naucratita,,,,,2,2.45c,2.23,,
Stasinus,,,,"Κύπρια ἔπη",,8,8.334b,8.9@8.10,,
Stasinus,,,,"Κύπρια ἔπη",,15,15.682e,15.30,,
Sthenelus,,tragicus,"ridetur ab Aristophane in Gerytade",,,9,9.367b,9.2@9.3,,
Sthenelus,,tragicus,citatur,,,10,10.428a,10.31,,
Stesichorus,Himeraeus,"multa a Xantho lyrico accepta corrupit",,,,12,12.513a,12.6@12.7,,
Stesichorus,Himeraeus,"ludicrarum et amatoriarum cantilenarum auctor",,,,13,13.601a,13.75,,
Stesichorus,Himeraeus,citatur,,,,4,4.154f,4.41,,
Stesichorus,Himeraeus,citatur,,,,5,5.180c,5.9,,
Stesichorus,Himeraeus,citatur,,,,10,10.457a,10.84@10.85,,
Stesichorus,Himeraeus,citatur,,,,11,11.781d,11.16,,
Stesichorus,Himeraeus,citatur,,,,11,11.469e,11.38,,
Stesichorus,Himeraeus,citatur,,,,11,11.499a,11.99,,
Stesichorus,Himeraeus,citatur,,,,11,11.499b,11.99@11.100,,
Stesichorus,Himeraeus,citatur,,,,13,13.610c,13.91,,
Stesichorus,Himeraeus,,,Ἀθλοι,,4,4.172d,4.72,,
Stesichorus,Himeraeus,,,Ἀθλοι,,4,4.172f,4.72@4.73,,
Stesichorus,Himeraeus,,,Γηρυονίς,,11,11.499e,11.100@11.101,,
Stesichorus,Himeraeus,,,Καλύκη,,14,14.619d,14.11,,
Stesichorus,Himeraeus,,,Ὀρεστεία,,12,12.513a,12.6@12.7,,
Stesichorus,Himeraeus,,,Παιάν,,6,6.250b,6.56,,
Stesichorus,Himeraeus,,,Συοθῆραι,,3,3.95d,3.48,,
Stesichorus,Himeraeus,,"de Stesichoro et in eius carmina commentarios scripsit Chamaeleo Ponticus",,,0,,,,
Stesimbrotus,Thasius,,,"περὶ Θεμιστοκλέους, Θουκυδίδου καὶ Περικλέους",,13,13.589d,13.56,,
Stesimbrotus,Thasius,,,"περὶ Θεμιστοκλέους, Θουκυδίδου καὶ Περικλέους",,13,13.589e,13.56,,
Stilpo,,,,Ἀπομνημονεύματα,,4,4.162b,4.53@4.54,,
Strabo,,,,Γεωγραφικῶν,γʹ,3,3.121a,3.92,,
Strabo,,,,Γεωγραφουμένων,ζʹ,14,14.657f,14.75,,
Strato,,,,Φοινικίδης,,9,9.382b,9.28@9.29,,
Strattis,,,,,,1,1.30f,1.56,,
Strattis,,,,,,2,2.68f,2.78@2.79,,
Strattis,,,,,,13,13.592d,13.62,,
Strattis,,,,"Ἀγαθοί. Φερεκράτης ἢ Στράττις ἐν Ἀγαθοῖς",,6,6.248c,6.52@6.53,,
Strattis,,,,"Ἀγαθοί. Φερεκράτης ἢ Στράττις ἐν Ἀγαθοῖς",,10,10.415c,10.8,,
Strattis,,,,"Ἀγαθοί. Φερεκράτης ἢ Στράττις ἐν Ἀγαθοῖς",,15,15.685b,15.32,,
Strattis,,,,Ἀνθρωπορραίστης,,3,3.127c,3.101,,
Strattis,,,,Ἀνθρωπορραίστης,,3,3.127d,3.101,,
Strattis,,,,Ἀταλάντη,,7,7.302e,7.65,,
Strattis,,,,Ἀταλάντη,,9,9.399c,9.59@9.60,,
Strattis,,,,Καλλιππίδης,,7,7.304c,7.68,,
Strattis,,,,Καλλιππίδης,,14,14.656b,14.72,,
Strattis,,,,Κινησίας,,12,12.551d,12.76,"conf. Μακεδόνες",
Strattis,,,,Λημνομέδα,,7,7.327e,7.133,,
Strattis,,,,Λημνομέδα,,1,1.32b,1.58,,
Strattis,,,,Λημνομέδα,,11,11.473c,11.46,,
Strattis,,,,Μακεδόνες,,7,7.302e,7.65,,
Strattis,,,,Μακεδόνες,,7,7.323b,7.122,,
Strattis,,,,"Μακεδόνες ἢ Κινησίας",,9,9.390a,9.43,"conf. Κινησίας",
Strattis,,,,"Μακεδόνες ἢ Παυσανίας",,13,13.589a,13.55,,
Strattis,,,,Παυσανίας,,14,14.654f,14.70,,
Strattis,,,,Μήδεια,,11,11.467e,11.32,,
Strattis,,,,Μήδεια,,15,15.690f,15.42,,
Strattis,,,,Παυσανίας,,0,,,,"vide Μακεδόνες"
Strattis,,,,Ποτάμιοι,,7,7.299b,7.54,,
Strattis,,,,Τρώιλος,,3,3.76e,3.10@3.11,,
Strattis,,,,Φιλοκτήτης,,7,7.327c,7.132@7.133,,
Strattis,,,,Φοίνισσαι,,4,4.160b,4.50@4.51,"vide XV.699f",
Strattis,,,,Φοίνισσαι,,14,14.621f,14.15,"vide XV.699f",
Strattis,,,,Χρύσιππος,,4,4.169a,4.67,,
Strattis,,,,Χρύσιππος,,4,4.169b,4.67@4.68,,
Strattis,,,,Ψυχασταί,,3,3.124c,3.97@3.98,,
Strattis,,,,Ψυχασταί,,9,9.373f,9.16,,
Strattis,,,,Ψυχασταί,,11,11.502e,11.108,,
Strattis,,,,Ψυχασταί,,12,12.551c,12.75,,
Suniaethon,,,Sanchoniathon,Φοινικικά,,3,3.126a,3.100,,
Sylla,,,,"Κωμῳδίαι σατυρικαί",,6,6.261c,6.78,,
Taenarus,,,,,,15,15.672a,15.12,,
Teleclides,,,,,,2,2.56d,2.47@2.48,,
Teleclides,,,,,,2,2.64f,2.67@2.68,,
Teleclides,,,,Ἀμφικτύονες,,3,3.75c,3.7,,
Teleclides,,,,Ἀμφικτύονες,,3,3.82b,3.22@3.23,,
Teleclides,,,,Ἀμφικτύονες,,6,6.268a,6.94@6.95,,
Teleclides,,,,Ἀμφικτύονες,,8,8.335a,8.12,,
Teleclides,,,,Ἀμφικτύονες,,14,14.619a,14.10,,
Teleclides,,,,Ἀμφικτύονες,,14,14.644f,14.52@14.53,,
Teleclides,,,,Ἡσίοδοι,,3,3.87a,3.33,,
Teleclides,,,,Ἡσίοδοι,,8,8.344d,8.33,,
Teleclides,,,,Ἡσίοδοι,,10,10.436f,10.48@10.49,,
Teleclides,,,,Πρυτάνεις,,4,4.170c,4.69,,
Teleclides,,,,Πρυτάνεις,,9,9.370b,9.9,,
Teleclides,,,,Πρυτάνεις,,11,11.485f,11.70,,
Teleclides,,,,Πρυτάνεις,,12,12.553e,12.78@12.79,,
Teleclides,,,,Στερροί,,9,9.399a,9.58@9.59,,
Teleclides,,,,Στερροί,,14,14.639a,14.43,,
Teleclides,,,,Στερροί,,14,14.648e,14.59@14.60,,
Teleclides,,,,Στερροί,,14,14.650e,14.63@14.64,,
Teleclides,,,,"Τελχινιακὴ ἱστορία",,7,7.282c,7.16@7.17,,
Telephanes,,,,"περὶ τοῦ ἄστεως",,14,14.614c,14.2@14.3,,
Telesilla,Argiva,poetria,,,,11,11.467f,11.32,,
Telesilla,Argiva,poetria,,,,14,14.619b,14.10,,
Telestes,Selinuntius,,,,,14,14.625f,14.21,,
Telestes,Selinuntius,,,,,14,14.626a,14.21@14.22,,
